team,stadium,state,stadium_lat,stadium_lng,hotel_name,hotel_url,hotel_lat,hotel_lng,distance_m,capacity
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,"Country Inn & Suites by Radisson, Nashville, TN","https://www.google.com/maps/place/Country+Inn+%26+Suites+by+Radisson,+Nashville,+TN/data=!4m10!3m9!1s0x886442792642f4fb:0x7e4288eb77221145!5m2!4m1!1i2!8m2!3d36.220585!4d-86.695618!16s%2Fg%2F1w04kvdc!19sChIJ-_RCJnlCZIgRRREid-uIQn4?authuser=0&hl=zh-CN&rclk=1",36.220585,-86.695618,9247.67012245232,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,Comfort Inn & Suites Nashville Downtown - Stadium,https://www.google.com/maps/place/Comfort+Inn+%26+Suites+Nashville+Downtown+-+Stadium/data=!4m10!3m9!1s0x8864664ecf8c4623:0x1c9c90220bcaaa0f!5m2!4m1!1i2!8m2!3d36.1688338!4d-86.7669109!16s%2Fg%2F11cn6pkqx2!19sChIJI0aMz05mZIgRD6rKCyKQnBw?authuser=0&hl=zh-CN&rclk=1,36.1688338,-86.7669109,677.9628977281579,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,La Quinta Inn & Suites by Wyndham Nashville,https://www.google.com/maps/place/La+Quinta+Inn+%26+Suites+by+Wyndham+Nashville/data=!4m10!3m9!1s0x8864677067d94047:0x3c04dabdd0bab0b2!5m2!4m1!1i2!8m2!3d36.1679851!4d-86.76619!16s%2Fg%2F11mbrwn3c3!19sChIJR0DZZ3BnZIgRsrC60L3aBDw?authuser=0&hl=zh-CN&rclk=1,36.1679851,-86.76619,709.9968018063018,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,DoubleTree by Hilton Hotel Nashville Downtown,https://www.google.com/maps/place/DoubleTree+by+Hilton+Hotel+Nashville+Downtown/data=!4m10!3m9!1s0x88646658219a93b7:0x3da6b57fbed02ba7!5m2!4m1!1i2!8m2!3d36.1654255!4d-86.7805083!16s%2Fg%2F11h0qft46!19sChIJt5OaIVhmZIgRpyvQvn-1pj0?authuser=0&hl=zh-CN&rclk=1,36.1654255,-86.7805083,606.8082157236821,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,Drift Nashville,https://www.google.com/maps/place/Drift+Nashville/data=!4m10!3m9!1s0x8864673d5f090687:0x906bcaff9f76d40b!5m2!4m1!1i2!8m2!3d36.1721017!4d-86.7697993!16s%2Fg%2F11y1gw8c_p!19sChIJhwYJXz1nZIgRC9R2n__Ka5A?authuser=0&hl=zh-CN&rclk=1,36.1721017,-86.7697993,724.9127550110774,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,Holiday Inn Nashville Downtown - Stadium by IHG,https://www.google.com/maps/place/Holiday+Inn+Nashville+Downtown+-+Stadium+by+IHG/data=!4m10!3m9!1s0x88646652e0060aa5:0xb84c085b0da5ddea!5m2!4m1!1i2!8m2!3d36.1747248!4d-86.7736115!16s%2Fg%2F11w3p3zdw4!19sChIJpQoG4FJmZIgR6t2lDVsITLg?authuser=0&hl=zh-CN&rclk=1,36.1747248,-86.7736115,917.8283695179982,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,Hampton Inn Alexandria/Pentagon South,https://www.google.com/maps/place/Hampton+Inn+Alexandria%2FPentagon+South/data=!4m10!3m9!1s0x89b7b3fb1e87ca83:0x3713cfd919bcec9e!5m2!4m1!1i2!8m2!3d38.844299!4d-77.110931!16s%2Fg%2F1w8wbxsq!19sChIJg8qHHvuzt4kRnuy8GdnPEzc?authuser=0&hl=zh-CN&rclk=1,38.844299,-77.110931,22313.05553591351,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,舍尔灵顿希尔顿花园旅馆,https://www.google.com/maps/place/%E8%88%8D%E5%B0%94%E7%81%B5%E9%A1%BF%E5%B8%8C%E5%B0%94%E9%A1%BF%E8%8A%B1%E5%9B%AD%E6%97%85%E9%A6%86/data=!4m10!3m9!1s0x89b7b14fbe704e2b:0xd47592f9107ab4aa!5m2!4m1!1i2!8m2!3d38.841696!4d-77.089219!16s%2Fg%2F1tdrg7q3!19sChIJK05wvk-xt4kRqrR6EPmSddQ?authuser=0&hl=zh-CN&rclk=1,38.841696,-77.089219,20642.037603164783,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,Courtyard by Marriott Largo Medical Center Drive,https://www.google.com/maps/place/Courtyard+by+Marriott+Largo+Medical+Center+Drive/data=!4m10!3m9!1s0x89b7c00aee3e91ef:0x2b35af76fc215231!5m2!4m1!1i2!8m2!3d38.9069213!4d-76.8469238!16s%2Fg%2F11bx1_brjg!19sChIJ75E-7grAt4kRMVIh_HavNSs?authuser=0&hl=zh-CN&rclk=1,38.9069213,-76.8469238,1704.7208184885535,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,DoubleTree by Hilton Hotel Largo/Washington DC,https://www.google.com/maps/place/DoubleTree+by+Hilton+Hotel+Largo%2FWashington+DC/data=!4m10!3m9!1s0x89b7c00d537c33ad:0xcc0955c8af59d13e!5m2!4m1!1i2!8m2!3d38.9156589!4d-76.8487912!16s%2Fg%2F11bccmkq0d!19sChIJrTN8Uw3At4kRPtFZr8hVCcw?authuser=0&hl=zh-CN&rclk=1,38.9156589,-76.8487912,1750.4616333130573,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,Hampton Inn & Suites Glenarden/Washington DC,https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Glenarden%2FWashington+DC/data=!4m10!3m9!1s0x89b7c06c8e54b1c9:0x4890c9e33b402b6c!5m2!4m1!1i2!8m2!3d38.9205816!4d-76.8513577!16s%2Fg%2F11f4wt34ly!19sChIJybFUjmzAt4kRbCtAO-PJkEg?authuser=0&hl=zh-CN&rclk=1,38.9205816,-76.8513577,1909.3798900720894,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,I-95国会环城公路拉戈快捷假日酒店,https://www.google.com/maps/place/I-95%E5%9B%BD%E4%BC%9A%E7%8E%AF%E5%9F%8E%E5%85%AC%E8%B7%AF%E6%8B%89%E6%88%88%E5%BF%AB%E6%8D%B7%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89b7c00d6623f12b:0x93e94b527f197812!5m2!4m1!1i2!8m2!3d38.9137732!4d-76.8489683!16s%2Fg%2F1tc_9kr8!19sChIJK_EjZg3At4kREngZf1JL6ZM?authuser=0&hl=zh-CN&rclk=1,38.9137732,-76.8489683,1646.3531931217854,
Washington Commanders,Commanders Field,Maryland,38.9081365,-76.8665633,Homewood Suites by Hilton Largo Washington DC,https://www.google.com/maps/place/Homewood+Suites+by+Hilton+Largo+Washington+DC/data=!4m10!3m9!1s0x89b7c1115537fa09:0xd0d91c3fe97fb50d!5m2!4m1!1i2!8m2!3d38.9144427!4d-76.8493481!16s%2Fg%2F11fl78b1wb!19sChIJCfo3VRHBt4kRDbV_6T8c2dA?authuser=0&hl=zh-CN&rclk=1,38.9144427,-76.8493481,1646.3124102066654,
